study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJNA36679	SAMN02708871	SRS010082	SRX016210	SRR034843	7227	Drosophila melanogaster	454 GS FLX Titanium	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034843/SRR034843.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034843/SRR034843.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR034/SRR034843	ftp.sra.ebi.ac.uk/vol1/srr/SRR034/SRR034843		
PRJNA36679	SAMN02708871	SRS010082	SRX016210	SRR034844	7227	Drosophila melanogaster	454 GS FLX Titanium	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034844/SRR034844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034844/SRR034844.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR034/SRR034844	ftp.sra.ebi.ac.uk/vol1/srr/SRR034/SRR034844		
PRJNA36679	SAMN02708871	SRS010082	SRX016209	SRR034845	7227	Drosophila melanogaster	454 GS FLX Titanium	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034845/SRR034845.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034845/SRR034845.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR034/SRR034845	ftp.sra.ebi.ac.uk/vol1/srr/SRR034/SRR034845		
PRJNA36679	SAMN00014230	SRS003467	SRX016257	SRR035057	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035057/SRR035057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035057/SRR035057.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035057	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035057		
PRJNA36679	SAMN00014230	SRS003467	SRX016257	SRR035058	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035058/SRR035058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035058/SRR035058.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035058	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035058		
PRJNA36679	SAMN00014230	SRS003467	SRX016257	SRR035059	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035059/SRR035059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035059/SRR035059.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035059	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035059		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035060	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035060/SRR035060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035060/SRR035060.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035060	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035060		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035061	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035061/SRR035061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035061/SRR035061.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035061	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035061		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035062	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035062/SRR035062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035062/SRR035062.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035062	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035062		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035063	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035063/SRR035063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035063/SRR035063.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035063	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035063		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035064	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035064/SRR035064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035064/SRR035064.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035064	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035064		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035065	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035065/SRR035065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035065/SRR035065.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035065	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035065		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035066	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035066/SRR035066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035066/SRR035066.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035066	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035066		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035067	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035067/SRR035067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035067/SRR035067.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035067	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035067		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035068	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035068/SRR035068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035068/SRR035068.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035068	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035068		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035069	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035069/SRR035069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035069/SRR035069.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035069	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035069		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035070	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035070/SRR035070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035070/SRR035070.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035070	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035070		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035071	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035071/SRR035071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035071/SRR035071.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035071	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035071		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035072	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035072/SRR035072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035072/SRR035072.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035072	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035072		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035073	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035073/SRR035073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035073/SRR035073.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035073	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035073		
PRJNA36679	SAMN00014230	SRS003467	SRX016257	SRR035074	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035074/SRR035074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035074/SRR035074.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035074	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035074		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035075	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035075/SRR035075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035075/SRR035075.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035075	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035075		
PRJNA36679	SAMN00014230	SRS003467	SRX016258	SRR035076	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035076/SRR035076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035076/SRR035076.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035076	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035076		
PRJNA36679	SAMN00014230	SRS003467	SRX016257	SRR035077	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035077/SRR035077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035077/SRR035077.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035077	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035077		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035128	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035128/SRR035128.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035128/SRR035128.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035128	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035128		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035129	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035129/SRR035129.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035129/SRR035129.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035129	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035129		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035130	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035130/SRR035130.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035130/SRR035130.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035130	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035130		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035131	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035131/SRR035131.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035131/SRR035131.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035131	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035131		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035132	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035132/SRR035132.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035132/SRR035132.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035132	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035132		
PRJNA36679	SAMN00014262	SRS004134	SRX016301	SRR035133	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035133/SRR035133.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035133/SRR035133.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035133	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035133		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035134	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035134/SRR035134.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035134/SRR035134.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035134	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035134		
PRJNA36679	SAMN00014262	SRS004134	SRX016301	SRR035135	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035135/SRR035135.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035135/SRR035135.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035135	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035135		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035136	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035136/SRR035136.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035136/SRR035136.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035136	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035136		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035137	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035137/SRR035137.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035137/SRR035137.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035137	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035137		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035138	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035138/SRR035138.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035138/SRR035138.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035138	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035138		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035139	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035139/SRR035139.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035139/SRR035139.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035139	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035139		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035140	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035140/SRR035140.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035140/SRR035140.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035140	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035140		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035141	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035141/SRR035141.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035141/SRR035141.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035141	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035141		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035142	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035142/SRR035142.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035142/SRR035142.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035142	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035142		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035143	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035143/SRR035143.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035143/SRR035143.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035143	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035143		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035144	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035144/SRR035144.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035144/SRR035144.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035144	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035144		
PRJNA36679	SAMN00014262	SRS004134	SRX016300	SRR035145	7227	Drosophila melanogaster	454 GS FLX	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035145/SRR035145.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035145/SRR035145.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035145	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035145		
PRJNA36679	SAMN00014242	SRS003479	SRX016339	SRR035232	7227	Drosophila melanogaster	454 GS FLX Titanium	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035232/SRR035232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035232/SRR035232.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035232	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035232		
PRJNA36679	SAMN00014242	SRS003479	SRX016339	SRR035233	7227	Drosophila melanogaster	454 GS FLX Titanium	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035233/SRR035233.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035233/SRR035233.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035233	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035233		
PRJNA36679	SAMN00014242	SRS003479	SRX016339	SRR035234	7227	Drosophila melanogaster	454 GS FLX Titanium	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035234/SRR035234.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035234/SRR035234.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035234	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035234		
PRJNA36679	SAMN00014242	SRS003479	SRX016339	SRR035235	7227	Drosophila melanogaster	454 GS FLX Titanium	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035235/SRR035235.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035235/SRR035235.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035235	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035235		
PRJNA36679	SAMN00014242	SRS003479	SRX016339	SRR035236	7227	Drosophila melanogaster	454 GS FLX Titanium	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035236/SRR035236.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035236/SRR035236.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035236	ftp.sra.ebi.ac.uk/vol1/srr/SRR035/SRR035236		
PRJNA36679	SAMN00013679	SRS073129	SRX020762	SRR048925	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR048/SRR048925/SRR048925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR048/SRR048925/SRR048925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR048/SRR048925/SRR048925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR048/SRR048925/SRR048925_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR048/SRR048925	ftp.sra.ebi.ac.uk/vol1/srr/SRR048/SRR048925		
PRJNA36679	SAMN00013679	SRS073129	SRX020763	SRR048926	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR048/SRR048926/SRR048926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR048/SRR048926/SRR048926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR048/SRR048926/SRR048926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR048/SRR048926/SRR048926_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR048/SRR048926	ftp.sra.ebi.ac.uk/vol1/srr/SRR048/SRR048926		
PRJNA36679	SAMN00013950	SRS073936	SRX021057	SRR049811	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR049/SRR049811/SRR049811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR049/SRR049811/SRR049811_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR049/SRR049811/SRR049811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR049/SRR049811/SRR049811_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR049/SRR049811	ftp.sra.ebi.ac.uk/vol1/srr/SRR049/SRR049811		
PRJNA36679	SAMN00014019	SRS074006	SRX021252	SRR051592	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051592/SRR051592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051592/SRR051592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051592/SRR051592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051592/SRR051592_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051592	ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051592		
PRJNA36679	SAMN00014019	SRS074006	SRX021252	SRR051593	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051593/SRR051593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051593/SRR051593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051593/SRR051593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051593/SRR051593_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051593	ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051593		
PRJNA36679	SAMN00013987	SRS073973	SRX021253	SRR051594	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051594/SRR051594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051594/SRR051594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051594/SRR051594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051594/SRR051594_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051594	ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051594		
PRJNA36679	SAMN00014036	SRS074036	SRX021294	SRR051896	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051896/SRR051896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051896/SRR051896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051896/SRR051896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051896/SRR051896_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051896	ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051896		
PRJNA36679	SAMN00014044	SRS074044	SRX021330	SRR051905	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051905/SRR051905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051905/SRR051905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051905/SRR051905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR051/SRR051905/SRR051905_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051905	ftp.sra.ebi.ac.uk/vol1/srr/SRR051/SRR051905		
